date,text,name,label,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
2003-04-26,karlat jack sorry german post little off i'm good translating speaking it hunter rolled holding bleeding ankle grabbed jack colar pulled close get prince said wincing pain sharpshooters turned attention figure flowing cloak high sky scraper i've hit three times already one snipers said reloading sniper rifle body young female hitting grocery stores roof jack noticed stake note letters words printed blood it took jack second pick scent demons blood note written german demon blood note read eraten wer ist rücken der spiele jack thought karlat hummer truck like back m60 emplacement took aim karlat sat atop sky scraper it national guard m60 spit simulainious rounds tearing concrate around karlat jack slid pipe side building vampire crawled back window he ran sky scrapers entrance sticking thin long wooden stake bow gun jumped elevator heard distant screams pain three gun shots silence vampires rarely use human weapons jack thought elevators bell dinged within floor wich vampire entered in power,Jeffrey Weise,1,1,158,158,26.58,60.13,11.39,3.8,1.9,1.27,0,0,0.63,0,1.9,0,10.13,1.27,7.59,2.53,0,2.53,3.16,0,0,0,3.8,0,5.06,0,0,1.27,4.43,0.63,3.8,0,1.27,0,7.59,3.16,1.27,0,0,0,1.27,1.27,0,6.96,0.63,3.8,2.53,8.23,3.8,3.8,0,0.63,20.89,5.06,10.76,3.8,0.63,0.63,0.63,0.63,0,1.27,0,0,0,0.63,1.27,0,0,0,0,0,0,0,0,1.27,0,0,0
2017-04-08,together forever matter long end time,stair twitter archive,1,1,6,6,33.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,83.33,0,16.67,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,first day camp pinecrest gratefully summer camp would last four weeks summer camp pinecrest located elementary school section recognized old kindergarten class mix middle school elementary school kids made friends kids younger me camp incident happened would scar life first time treated badly girl occurred camp innocently playing friends made tickling me something people always ticklish accidently bumped pretty girl age me got angry cursed pushed me embarrassing front friends didn t know girl was pinecrest summer camp pretty taller me immediately froze went state shock one friends asked ok didn t answer remained quiet rest day couldn t believe happened cruel treatment women ten times worse men made feel like insignificant unworthy little mouse felt small vulnerable couldn t believe girl horrible me thought viewed,Elliot Rodger,1,1,126,126,29.37,73.81,14.29,5.56,4.76,4.76,0,0,0,0,0.79,0,14.29,2.38,9.52,3.17,1.59,0.79,0,0,0,1.59,3.97,0,11.11,0,3.17,7.14,13.49,7.94,5.56,2.38,1.59,0,13.49,6.35,2.38,1.59,2.38,0.79,0,0,0.79,3.17,0,0.79,2.38,0.79,0,0.79,0,0,20.63,2.38,3.97,13.49,5.56,1.59,0.79,0,0,0,0,0.79,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-22,rt go it it'll make smarter,stair twitter archive,1,1,6,6,16.67,83.33,33.33,33.33,0,0,0,0,0,0,33.33,0,50,16.67,0,33.33,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0
NaN,nothin' native american teenage stoner industrialist i'm home bound schooling i've got shitload freetime,Jeffrey Weise,1,1,14,14,42.86,57.14,14.29,14.29,14.29,14.29,0,0,0,0,0,0,21.43,14.29,7.14,14.29,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,14.29,0,0,7.14,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,21.43,0,0,0
2016-09-23,i'm artist therefore awesome,stair twitter archive,1,1,4,4,50,100,25,25,25,25,0,0,0,0,0,0,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0
2017-03-16,rt ever find guy spend eternity with oh wait that's right none here 20 years later i',stair twitter archive,1,1,17,17,5.88,94.12,35.29,11.76,5.88,5.88,0,0,0,0,5.88,0,11.76,5.88,0,11.76,0,11.76,5.88,0,5.88,5.88,5.88,0,5.88,0,0,5.88,0,0,0,0,0,0,23.53,5.88,0,0,0,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,29.41,0,5.88,23.53,0,0,0,0,5.88,0,0,5.88,0,0,11.76,0,0,0,0,0,0,0,0,11.76,0,0,0
2006-09-10,that's guess mood music marilyn manson shadow valley death,Kimveer Gill,1,1,9,9,11.11,55.56,11.11,11.11,0,0,0,0,0,0,11.11,0,22.22,11.11,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0
1997-06-03,night june 3 1997 monumentatious night writing swear shall never get position hurt woman ever again swear this higher powers swear this,Luke Woodham,1,1,22,22,13.64,81.82,27.27,9.09,0,0,0,0,0,0,9.09,0,9.09,4.55,0,4.55,4.55,9.09,0,0,4.55,0,9.09,0,9.09,0,0,4.55,4.55,0,4.55,0,0,4.55,13.64,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0,9.09,27.27,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-03,never age never grow old hero dylan klebold,stair twitter archive,1,1,8,8,12.5,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,62.5,12.5,0,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,matter much sleep get never feel refreshed,stair twitter archive,1,1,7,7,14.29,85.71,28.57,0,0,0,0,0,0,0,0,0,28.57,0,0,28.57,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,0,14.29,0,0,0,14.29,0,0,14.29,14.29,14.29,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-20,donald trump's face ass america,stair twitter archive,1,1,5,5,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0
2016-11-15,rt remorse illusion,stair twitter archive,1,1,3,3,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,andrew dubbed today m day mother's day me that's sweet 14's favorite number too,stair twitter archive,1,1,15,15,13.33,66.67,20,13.33,6.67,6.67,0,0,0,0,6.67,0,6.67,6.67,0,6.67,0,6.67,0,0,0,0,6.67,0,0,0,0,0,20,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,6.67,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0
NaN,there waiting pick up got car three us drove school parked side shoup avenue told us dire news james s mother kim ellis passed away breast cancer cried bit kim kind hearted person mother best friend suffering breast cancer several years never thought would die it immediately thought james must feeling lost mother made think horrible would feel thing happened mother thought alone filled pain get together family friends james s house night honor kim way thought would approach james subject amount grief must feeling couldn t even imagine it last similar experience death grandfather four years old then arrived looked james found sitting room gently offered deepest condolences loss remained strong obviously hiding emotions looked sad extremely stoic sort way told fully accepted happened mother dead end it,Elliot Rodger,1,1,129,129,24.81,81.4,18.6,4.65,1.55,0,1.55,0,0,0,3.1,0,20.16,3.88,13.95,2.33,3.88,2.33,1.55,0.78,0.78,4.65,1.55,0,11.63,5.43,1.55,0.78,13.95,6.2,6.98,0.78,0,5.43,18.6,8.53,1.55,3.88,0.78,3.88,0.78,0,0,4.65,1.55,0,2.33,3.88,1.55,2.33,1.55,0,19.38,4.65,5.43,6.98,0.78,3.88,0.78,2.33,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-19,sidney's worse,stair twitter archive,1,1,2,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0
NaN,thing living god humanity disgusting depraved evil species purpose punish all purify world everything wrong it day retribution truly powerful god punishing everyone deem impure depraved epilogue tragic life ends would thought life turn way didn t time thought world good happy place child whole world innocent wasn t went puberty started desiring girls whole life turned living hell desired girls girls never desired back something wrong that injustice cannot go unpunished way could live happy life scenario waste entire youth suffering loneliness unfulfilled desire live knowledge boys age able experiences craved for absolutely unfair unjust addition suffer shame boys respecting less didn t get girls everyone knew virgin everyone knew undesirable girls hated everyone knowing it want people think girls adore,Elliot Rodger,1,1,122,122,30.33,77.87,18.85,8.2,0,0,0,0,0,0,8.2,0,13.11,2.46,6.56,4.92,0.82,2.46,0.82,0,1.64,4.1,0,0.82,13.11,0,0,9.02,15.57,4.92,10.66,0.82,4.92,3.28,18.85,5.74,0.82,5.74,0.82,4.92,0,0.82,0.82,0.82,0,0,0,5.74,0,4.92,0.82,0,13.11,1.64,3.28,6.56,0,2.46,0,0,0,2.46,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-24,afraid me 53 25 think we've heard bunch times nothing anything thought cute resemblance ben willard 1971 wittle mr mumps everyone loves rodents d1ca93 jpg,Adam Lanza,1,1,25,25,28,72,24,16,8,4,4,0,0,0,8,0,20,4,12,8,0,0,0,0,4,4,16,0,20,0,0,4,12,8,4,4,0,0,12,8,0,0,4,0,0,0,0,4,0,4,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
2017-04-20,heheheh ah hahahahaha yess 4 20 forever,stair twitter archive,1,1,7,7,42.86,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,28.57,28.57,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-19,life's better us lives,stair twitter archive,1,1,4,4,0,50,25,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0
1997-09-05,vodka life sucks thoughts oh god want die so bad sad desolate lonely unsalvageable feel fair fair wanted happiness never got let s sum life miserable existence history time best friend ditched forever lost bettering having enjoying taking granted love i ve never knew 100 times near look like i m stranger helped thru life left abyss suffering gave one thought true love not shell want meanest trick played fake love reality doesn t give good fuck doesn t even know happiness ambitions friends love get gun hope wanna use poor sob know name vodka dylan name too else do give stopped pornography try pick people obviously least one power me,Dylan Klebold,1,1,111,111,20.72,80.18,18.02,2.7,2.7,2.7,0,0,0,0,0,0,27.93,2.7,8.11,18.02,0,2.7,2.7,0.9,2.7,2.7,2.7,2.7,10.81,0,1.8,0.9,22.52,12.61,9.91,0.9,2.7,5.41,20.72,5.41,1.8,4.5,0.9,5.41,0.9,0,0.9,1.8,0.9,0,0.9,8.11,0,2.7,5.41,0,8.11,0,1.8,6.31,0.9,4.5,2.7,0,0.9,0.9,0.9,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-20,sure thing,stair twitter archive,1,1,2,2,0,100,50,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-03,rt 157 days seems far yet close september 7th 2017 day unlike mark c,stair twitter archive,1,1,14,14,7.14,71.43,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,7.14,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,42.86,0,14.29,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,trying pull impossible next 4 weeks done can done,stair twitter archive,1,1,9,9,11.11,100,33.33,0,0,0,0,0,0,0,0,0,33.33,33.33,22.22,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,22.22,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-09,think serendipitously came across travis younger days,Adam Lanza,1,1,7,7,28.57,71.43,14.29,0,0,0,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,57.14,14.29,14.29,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-12-03,yesterday fired first firearms ever 3 rounds carbine taught ground thing 2 even 2 clips pocket talking vodka s dad senior ditch day god felt great firing bad boy hopefully i ll able get 4 clips it dubbed shotgun arlene arlene sanders doom books always love shotgun vodka s ob looking fucking awesome cut proper lengths bitch trying keep homework working guns bombs lying way bought flask mall friend fill scotch whiskey 3 swigs 3 weeks it plus monday gave ic vodka case never really like alcohol wasn t thing felt good around argument 22nd real bitch think fucking oscar even quoted movies remember what hell gonna man gonna do that s good ole hudson aliens sounded good too hey god damn would fucking great marine would give reason good would never drink drive either,Eric Harris,1,1,135,135,15.56,74.81,17.04,5.19,0.74,0.74,0,0,0,0,4.44,0,11.85,4.44,3.7,4.44,3.7,5.19,1.48,0.74,1.48,0.74,5.93,5.19,7.41,0.74,0.74,1.48,17.04,7.41,9.63,0,7.41,0.74,14.07,3.7,0.74,2.96,0.74,3.7,0.74,1.48,1.48,3.7,1.48,0.74,2.22,5.19,0,0.74,2.96,2.22,11.11,1.48,1.48,7.41,5.19,2.96,5.93,0.74,0.74,2.96,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,fuckin hate keep sayin your own like would someone elses shitheads get real fights get fuckin asses wooped place little girl know hate star wars fans get frikin life boring dickheads know hate racism anyone belives blacks asians mexicans people country race besides white american people think drug street arms ripped off burnt suht stumps every person race hate come beat shit you female raped male race hate forced raise child people scum society arent worth damn piece worm shit trash dont let catch making fun someone different color come break fucking legs plastic spoon dont care long takes thats legs mind you know hate those fucking advertising charity calls people saying hi im selling anything but good shut fuck go get real job well rude damn strait bitch dont get line ill come,Eric Harris,1,1,134,134,13.43,79.85,17.16,7.46,2.99,0.75,0,2.24,0,0,4.48,0,23.13,5.97,0,21.64,0.75,0.75,1.49,0.75,2.99,2.99,0,8.96,15.67,0,0,7.46,20.15,3.73,16.42,0,15.67,0,15.67,2.99,1.49,1.49,2.99,2.24,0.75,2.24,0.75,3.73,2.24,1.49,0,11.94,5.22,2.24,5.22,0,9.7,3.73,4.48,0.75,1.49,0.75,0,0,2.24,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-11-17,thoughts people might start wonder smart ones get nosy something might happen fuck over might need put one helluva mask fool more fuck fuck fuck it ll fucking hard hold april people would give compliments might still avoidable probably not whatever people make fun me sometimes directly face i ll get revenge soon enough fuckers shouldn t ripped much huh ha it s human nature guess also attacking human race can t take it it s right true correct perfect fucking hate human equation nazism would fucking great weren t individualism natural instinct ask questions know maybe need get laid maybe that ll change shit around that s another thing fucking dog fantasies taking someone fucking hard strong someone like pick up take room tear shirt pants eat fuck hard love flesh weisses fleisch dein weisses fleisch erregt mich so ich bin doch nur ein gigolo want grab,Eric Harris,1,1,148,148,22.3,74.32,25,8.78,1.35,1.35,0,0,0,0,7.43,0,20.95,4.73,0,16.89,4.05,5.41,2.03,1.35,0.68,3.38,0.68,8.11,8.78,0,0,4.73,17.57,6.08,11.49,0.68,10.14,0,21.62,2.7,2.03,3.38,9.46,2.7,1.35,0.68,1.35,2.7,0,0,2.7,11.49,2.7,0,8.11,0.68,8.11,1.35,3.38,3.38,0,1.35,0.68,0.68,0,0,0,1.35,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,girl sex apartment me knowing young men get enjoy pleasures sex get none always filled envious rage well bitter hatred towards world actually hear it even traumatizing prepared this however done lot research college life town isla vista knew students lot sex there inkling suspicion would eventually hear even see people things lived environment hell reason moved sexually active place wanted sexually active heard couple sex couldn t help feeling vile miserable it tried calm convince soon exact thing wrong was first week turned unpleasant leaving horrific first impression new life santa barbara two housemates nice kept inviting friend named chance black boy came time hated cocksure attitude inevitably vile incident occurred him eating meal kitchen came started bragging,Elliot Rodger,1,1,119,119,30.25,89.08,21.85,5.88,1.68,0.84,0,0,0.84,0,4.2,0,16.81,2.52,11.76,4.2,0.84,6.72,0.84,0.84,0.84,3.36,2.52,1.68,8.4,0,0.84,3.36,20.17,8.4,11.76,2.52,6.72,0.84,13.45,4.2,0.84,1.68,2.52,2.52,0.84,1.68,0,5.88,1.68,2.52,0.84,10.08,0.84,1.68,5.88,2.52,17.65,4.2,4.2,9.24,2.52,2.52,0.84,2.52,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-10,mad_bomber three years still gone rampage thought would've catalog mass murderers now,Adam Lanza,1,1,12,12,50,75,33.33,0,0,0,0,0,0,0,0,0,25,8.33,25,0,8.33,16.67,0,0,0,0,8.33,0,0,0,0,0,8.33,0,8.33,0,8.33,0,16.67,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,8.33,8.33,25,0,0,0,0,0,0,8.33,0,0,0,16.67,0,0,0,0,0,0,0,0,8.33,0,8.33,0
NaN,went mother annual 4th july party lemelson s there saw james first time while felt good see again ignoring last couple months two us reignited good friendship party told going college santa barbara seemed happy me ate dinner him noah noah s friends table outside filmed funny video still phone day next morning made drive back santa barbara finish second half summer session prayed would better experience on got back capri apartments time transfer permanent apartment unit apartment unit set stay whole year loaded belongings car said goodbye daniel reed enjoyed stay them made excellent college housemates left daniel told come visit future new apartment another capri apartments building main building seville road center isla vista building meant stay abrego road blocks away,Elliot Rodger,1,1,123,123,24.39,78.05,17.89,3.25,3.25,0.81,0.81,0,0.81,0.81,0,0,12.2,0.81,9.76,1.63,0.81,4.07,2.44,0.81,0,3.25,4.07,0,10.57,0.81,1.63,0,9.76,8.94,0.81,0,0,0,7.32,2.44,1.63,0.81,0.81,0,1.63,0.81,0,4.07,1.63,0.81,0.81,1.63,0,0,0,1.63,32.52,4.88,5.69,16.26,4.07,2.44,7.32,4.88,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-19,rt grandmother needs hurry fuck die already,stair twitter archive,1,1,7,7,28.57,85.71,0,0,0,0,0,0,0,0,0,0,28.57,0,0,28.57,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,28.57,0,0,28.57,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-27,death soul end line rebirth something beautiful,stair twitter archive,1,1,7,7,42.86,71.43,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,14.29,0,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,first world death problems,stair twitter archive,1,1,4,4,25,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,25,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-13,buried cremated,stair twitter archive,1,1,2,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,i've felt incredible feeling bliss last 24 hours i can't even explain it,stair twitter archive,1,1,13,13,23.08,84.62,38.46,23.08,15.38,15.38,0,0,0,0,7.69,0,30.77,15.38,7.69,23.08,0,7.69,0,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,23.08,23.08,0,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,15.38,0,0,0
NaN,england mother s sister aunt min grandma ah mah came visit brought lot english chocolates relished all good trip glad able experience it though length trip cut school schedule missed couple weeks school holiday season nanny christine leave back germany saddened deeply chistine would always favorite nanny sullen mood day left remainder third grade year went quickly continued pokemon endeavors increasing card collection progressing gameboy game conflict friend shane time arguments previously had started play game would become enemy rival school me playing him took seriously conflict escalated lot thought would got small physical fight hit arm sent principal s office biggest trouble i ve topanga elementary little conflict shane lasted rest third grade would later reconcile play friends fourth grade summer came father s spontaneous career,Elliot Rodger,1,1,127,127,33.07,77.95,17.32,3.15,2.36,1.57,0,0,0.79,0,0.79,0,12.6,4.72,8.66,0.79,3.15,3.15,0,0.79,0,4.72,2.36,0,12.6,3.94,1.57,0,14.17,6.3,7.09,0,3.94,1.57,12.6,2.36,0,3.15,1.57,1.57,2.36,1.57,0,1.57,0,0,0,1.57,0.79,0.79,0,0,24.41,8.66,3.94,11.81,7.09,1.57,5.51,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,girl manner children play even took baths together time life would see girl age naked think experiences friendship her makes think ominously fact children boys girls start same start innocent start together experiences circumstances growing drift apart form allegiances face enemies wars happen true nature humanity rises surface stage life course war hadn t started yet wouldn t start long time enjoying life without care world knowing joy destined turn dust kindergarten year farm school filled exciting new experiences healthy growing boy friends playdates socialized boys school despite getting lots conflicts joey got trouble once quarrel another boy playtime sent principal s office never trouble school before recall overcome nervousness fear caused cry hour especially enjoyed arts crafts time,Elliot Rodger,1,1,119,119,34.45,83.19,11.76,0.84,0.84,0,0,0,0.84,0,0,0,13.45,0.84,3.36,9.24,0.84,2.52,2.52,0,1.68,3.36,0.84,0,13.45,0,1.68,8.4,15.13,8.4,6.72,1.68,2.52,0.84,11.76,3.36,1.68,0.84,0.84,2.52,0.84,0,0.84,3.36,0.84,0,0,5.04,1.68,3.36,0.84,0,25.21,5.88,4.2,14.29,5.04,0.84,2.52,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-12,shadow man,Adam Lanza,1,1,2,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
